Shipment_ID,Order_ID,Customer_ID,Customer_Name,Email,Phone,City,Country,Region,Postal_Code,Product_ID,Product_Name,Category,Weight_kg,Quantity,Unit_Price,Total_Price,Shipment_Date,Delivery_Date,Delay_Days,Status,Delivery_Mode,Vehicle_ID,Driver_Name,Transport_Type,Route_ID,Fuel_Cost,Distance_km,Delivery_Center,Warehouse_Name,Manager_Name,Order_Priority,Payment_Mode,Insurance,Return_Status,Remarks,Revenue,Delivery_Duration,Fuel_Efficiency,Profit,Delay_Flag,Urgency_Level,Payment_Mode_Code,Priority_Code,Payment_Mode_Encoded
S915807,O40276,C5964,John Doe,John@Example.Com,918675566210,Delhi,India,South,400001.0,P9616,Headphones,Accessories,51.66632662215436,7.0,2445.1136839385704,78649.69329941412,2020-10-23,2024-09-18,12.0,Delayed,Road,V642,Mr. Rao,Bike,R876,7133.883833079126,465.7087814227343,Warehouse A,South Hub,Mr. Patel,High,Unknown,No,Unknown,Delayed Delivery,17115.795787569994,1426 days,0.0652812398294584,71515.80946633499,Yes,Urgent,0.0,3.0,5
S851886,O14159,C6628,Jane Smith,,916356004848,Mumbai,Uk,South,110001.0,P8496,Headphones,Unknown,20.000294810704947,14.0,3897.80055290155,10057.478730660614,2020-10-08,2024-03-29,13.0,In Transit,Rail,V667,Mrs. Patel,Truck,R286,3598.151841574784,320.2241976241424,Warehouse A,Central,Mr. Patel,Unknown,Cash,Yes,Not Returned,Handle With Care,54569.2077406217,1268 days,0.08899685497541192,6459.32688908583,Yes,,1.0,0.0,1
S702601,O17028,C9783,Amit Kumar,Amit@Gmail.Com,917360326340,Delhi,Unknown,North,110001.0,P8929,Charger,Food,61.37936302487676,4.0,4140.753897801966,179436.94651928847,2022-03-07,2024-09-06,10.0,In Transit,Ship,V814,Mr. Rao,Cargo,R840,6853.33280857354,1601.3773331675338,Warehouse B,South Hub,Mr. Khan,Unknown,Upi,No,Unknown,No Remarks,16563.015591207863,914 days,0.23366402564956512,172583.61371071494,Yes,,4.0,0.0,6
S930578,O44501,C7668,Michael Brown,John@Example.Com,919871757484,Bangalore,Uk,West,400001.0,P6307,Tablet,Furniture,30.772103174474005,17.0,2501.315203724154,129249.4448283645,2021-08-05,2024-09-19,12.0,Pending,Unknown,V971,Unknown,Bike,R354,9057.001815926433,490.7450036521326,Hub C,South Hub,Ms. Verma,Unknown,Unknown,No,Unknown,No Remarks,42522.358463310615,1141 days,0.05418404607020991,120192.44301243807,Yes,,0.0,0.0,5
S830944,O88263,C4047,Jane Smith,,919671070863,Bangalore,Unknown,Unknown,560001.0,P7444,Mobile,Furniture,30.772103174474005,16.0,4662.325816717454,110595.09146370173,2023-06-02,2024-09-04,13.0,Unknown,Road,V502,Mr. Lee,Bike,R634,6233.498867203423,643.2002564090315,Warehouse B,Central,Mr. Khan,Unknown,Upi,Unknown,Unknown,Delayed Delivery,74597.21306747926,460 days,0.10318446671950623,104361.5925964983,Yes,,4.0,0.0,6
S288524,O54445,C3694,Amit Kumar,,917049555092,Unknown,Usa,Unknown,560001.0,P9685,Unknown,Food,9.30500395416599,4.0,2903.3773002817984,101091.60274448698,2025-01-25,2025-05-13,5.0,Delayed,Road,V267,Unknown,Truck,R124,6590.437715337587,1961.602136056614,Hub C,Central,Unknown,Medium,Unknown,Unknown,Pending,Delayed Delivery,11613.509201127194,108 days,0.2976436802507788,94501.1650291494,Yes,Normal,0.0,2.0,5
S755556,O56831,C6377,Fatima Noor,John@Example.Com,917795488753,Mumbai,Uk,South,600001.0,P5521,Charger,Unknown,31.51525207089639,8.0,394.1316242533175,113440.86770462616,2020-11-17,2024-11-18,1.0,Pending,Rail,V231,Mr. Lee,Cargo,R463,5873.870748481539,92.2567103786578,Warehouse A,Unknown,Mr. Khan,High,Unknown,Yes,Returned,Delayed Delivery,3153.05299402654,1462 days,0.01570628880496003,107566.99695614462,Yes,Urgent,0.0,3.0,5
S426263,O27582,C5805,Not Provided,John@Example.Com,917141092909,Mumbai,Unknown,East,400001.0,P4798,Charger,Clothing,52.246768107192175,6.0,1412.1114331677868,12926.827000405874,2022-12-08,2023-03-21,1.0,Pending,Road,V167,Mr. Lee,Cargo,R556,5242.289857164861,1114.660510613214,Warehouse A,Central,Unknown,Medium,Debit,Yes,Unknown,Handle With Care,8472.66859900672,103 days,0.21262855373969067,7684.537143241013,Yes,Normal,3.0,2.0,3
S408516,O78924,C5881,Li Wei,Amit@Gmail.Com,918969879385,Mumbai,Uk,West,0.0,P8830,Headphones,Unknown,6.972633502035312,9.0,307.5872965880739,131061.78180224224,2022-02-02,2022-07-20,1.0,Delivered,Ship,V224,Mr. Rao,Bike,R159,5943.195907189388,939.1455906329757,Hub C,Central,Ms. Verma,Unknown,Debit,Unknown,Pending,Check Packaging,2768.2856692926653,168 days,0.15802029838809561,125118.58589505285,Yes,,3.0,0.0,3
S390048,O21989,C8179,Jane Smith,John@Example.Com,916486082588,Mumbai,Uk,East,110001.0,P5434,Laptop,Furniture,80.93553613758789,12.0,2421.167471465411,171743.22888578053,2025-02-18,2025-04-27,8.0,Delayed,Ship,V477,Unknown,Bike,R805,3219.920605891895,494.64818993831005,Warehouse A,Unknown,Ms. Verma,Low,Unknown,No,Not Returned,Delayed Delivery,29054.00965758493,68 days,0.15362123806195405,168523.30827988862,Yes,Low Priority,0.0,1.0,5
S337016,O76177,C7403,Amit Kumar,Amit@Gmail.Com,918557289936,Bangalore,Unknown,East,0.0,P5281,Unknown,Electronics,59.99104789170297,12.0,4318.381124021914,192457.5094672196,2021-01-05,2025-02-27,2.0,Delayed,Unknown,V768,Mr. Lee,Bike,R619,3978.506822396121,1513.8522225386318,Warehouse B,North Hub,Ms. Verma,Medium,Cash,No,Pending,Delayed Delivery,51820.57348826296,1514 days,0.3805076351802985,188479.0026448235,Yes,Normal,1.0,2.0,1
S982307,O70007,C4151,Not Provided,,918723882801,Bangalore,Uk,Unknown,110001.0,P5301,Headphones,Unknown,97.00603029011845,1.0,4386.362714030262,21598.497764749005,2022-02-02,2025-08-09,8.0,Delayed,Ship,V202,Mr. Lee,Cargo,R876,6853.33280857354,1114.660510613214,Hub C,Central,Mr. Khan,Low,Online,Yes,Not Returned,No Remarks,4386.362714030262,1284 days,0.16264502859379168,14745.164956175464,Yes,Low Priority,0.0,1.0,4
S948728,O98828,C5347,Amit Kumar,,918330781674,Mumbai,India,North,600001.0,P2154,Tablet,Accessories,56.34708115816488,18.0,802.3631791511527,136546.12686932215,2020-11-05,2021-11-25,13.0,Delayed,Rail,V705,Mr. Rao,Cargo,R417,6330.570851172699,1229.7417935193005,Hub C,Unknown,Ms. Verma,Medium,Upi,Yes,Returned,Check Packaging,14442.537224720749,385 days,0.1942544870643851,130215.55601814945,Yes,Normal,4.0,2.0,6
S720424,O11427,C6673,Jane Smith,,917773296353,Mumbai,Uk,North,560001.0,P3107,Headphones,Unknown,49.63266183825688,10.0,3587.724082878047,148375.78601095933,2020-05-26,2024-09-29,6.0,Delayed,Air,V976,Mrs. Patel,Truck,R192,5941.073292704843,65.59446973231886,Warehouse B,Central,Mr. Khan,Medium,Card,Yes,Pending,No Remarks,35877.24082878047,1587 days,0.011040845062938974,142434.71271825448,Yes,Normal,0.0,2.0,0
S178176,O27008,C3403,Fatima Noor,,917653020846,Delhi,Unknown,West,600001.0,P4996,Laptop,Clothing,68.5811861379596,10.0,4221.339973902669,155284.49953043126,2022-02-14,2023-12-13,10.0,In Transit,Road,V755,Unknown,Bike,R400,8621.622056807979,860.6044895169268,Unknown,North Hub,Ms. Verma,High,Online,Unknown,Returned,No Remarks,42213.39973902669,667 days,0.09981932446660184,146662.8774736233,Yes,Urgent,0.0,3.0,4
S202300,O15421,C6023,John Doe,John@Example.Com,917334253000,Unknown,Usa,West,400001.0,P7993,Unknown,Clothing,94.91411095670664,18.0,3608.377160774864,126046.97541719936,2020-09-07,2021-01-02,10.0,Cancelled,Rail,V636,Mr. Lee,Truck,R326,3978.506822396121,787.0087478115729,Warehouse B,North Hub,Mr. Khan,Unknown,Credit,No,Returned,Delayed Delivery,64950.78889394755,117 days,0.19781510575306338,122068.46859480323,Yes,,2.0,0.0,2
S872080,O96049,C2880,Fatima Noor,,918792836915,Delhi,Uk,South,400001.0,P9688,Charger,Furniture,10.218375343635197,3.0,2814.938437455917,132639.4732006878,2022-06-21,2022-11-20,3.0,Delayed,Ship,V779,Mrs. Patel,Cargo,R108,9505.59236698481,1861.9599008559655,Hub C,South Hub,Ms. Verma,Unknown,Online,Yes,Unknown,No Remarks,8444.815312367751,152 days,0.19588047004024667,123133.88083370298,Yes,,0.0,0.0,4
S190528,O69310,C4221,Michael Brown,,918225854272,Unknown,Unknown,South,0.0,P5082,Unknown,Furniture,9.30500395416599,16.0,802.3631791511527,181861.21559136725,2023-04-09,2025-01-29,11.0,Pending,Unknown,V615,Mr. Lee,Van,R494,586.5309851562531,573.7657680312049,Warehouse B,Unknown,Unknown,Low,Upi,Yes,Pending,No Remarks,12837.810866418444,661 days,0.9782360737145923,181274.684606211,Yes,Low Priority,4.0,1.0,6
S733697,O73076,C1205,Fatima Noor,,916252484827,Unknown,Usa,West,0.0,P4321,Mobile,Electronics,11.235196985833792,6.0,3628.704095992725,13794.510437642091,2023-10-19,2024-03-22,11.0,Cancelled,Air,V938,Mr. Rao,Van,R149,8813.090633228108,319.34897142785434,Warehouse A,Central,Mr. Khan,Unknown,Card,No,Not Returned,No Remarks,21772.22457595635,155 days,0.03623575255470639,4981.419804413983,Yes,,0.0,0.0,0
S216588,O66268,C8743,Fatima Noor,John@Example.Com,918967453586,Delhi,Uk,East,0.0,P6450,Unknown,Clothing,21.62774151248848,11.0,4712.281498228901,189658.9030926553,2025-02-18,2025-04-21,5.0,Unknown,Ship,V896,Mr. Lee,Cargo,R180,4344.41136364849,1010.9860429469974,Unknown,North Hub,Ms. Verma,Medium,Card,Unknown,Unknown,Check Packaging,51835.09648051791,62 days,0.2327095567897509,185314.4917290068,Yes,Normal,0.0,2.0,0
S683297,O63478,C6393,Amit Kumar,,917960689829,Mumbai,India,South,600001.0,P7665,Charger,Furniture,45.87896342959508,2.0,352.55823286254605,72897.15579025428,2023-08-15,2025-05-08,3.0,Pending,Unknown,V817,Mr. Rao,Cargo,R996,4839.546420163297,1142.2818193000303,Warehouse A,North Hub,Unknown,Medium,Unknown,Yes,Not Returned,Check Packaging,705.1164657250921,632 days,0.23603075993668995,68057.60937009098,Yes,Normal,0.0,2.0,5
S962855,O80741,C7103,Michael Brown,Amit@Gmail.Com,916615600586,Bangalore,Unknown,East,0.0,P1082,Charger,Electronics,17.467150306885507,19.0,440.30270132459583,65423.89090924677,2022-12-06,2023-11-19,12.0,Delayed,Unknown,V310,Mrs. Patel,Cargo,R674,2231.7611095343395,1800.3713819788738,Unknown,South Hub,Mr. Patel,Low,Debit,Yes,Unknown,No Remarks,8365.75132516732,348 days,0.8067043440659848,63192.129799712435,Yes,Low Priority,3.0,1.0,3
S612029,O28269,C4582,Fatima Noor,,918566995278,Chennai,Uk,North,600001.0,P4218,Mobile,Food,27.49922866150264,11.0,2421.167471465411,56302.18553258772,2021-11-10,2025-06-24,10.0,In Transit,Road,V270,Mrs. Patel,Cargo,R556,3495.816486209194,906.3141667727936,Warehouse B,Unknown,Ms. Verma,Unknown,Debit,Yes,Pending,No Remarks,26632.84218611952,1322 days,0.25925679175327243,52806.369046378524,Yes,,3.0,0.0,3
S920605,O19641,C4706,Not Provided,,918081438371,Unknown,Usa,North,0.0,P9642,Unknown,Clothing,30.809070032750384,14.0,2473.7388485041297,189658.9030926553,2020-01-22,2020-12-23,7.0,Cancelled,Ship,V427,Mrs. Patel,Cargo,R827,7342.820680526852,1469.748250489666,Hub C,South Hub,Mr. Khan,Low,Upi,No,Returned,Delayed Delivery,34632.343879057815,336 days,0.20016126151458877,182316.08241212845,Yes,Low Priority,4.0,1.0,6
S286435,O18651,C8235,John Doe,John@Example.Com,917093825541,Mumbai,Uk,Unknown,0.0,P8516,Laptop,Food,1.0494506537984387,7.0,3619.965368561621,110595.09146370173,2022-12-24,2025-02-27,4.0,Unknown,Ship,V842,Mr. Rao,Van,R744,2530.987075191979,1843.1615920235856,Unknown,North Hub,Unknown,Medium,Upi,Unknown,Unknown,Check Packaging,25339.757579931345,796 days,0.7282382474765421,108064.10438850975,Yes,Normal,4.0,2.0,6
S175649,O83508,C6953,Michael Brown,Amit@Gmail.Com,916582124926,Delhi,India,North,600001.0,P2899,Charger,Accessories,29.47729944970517,9.0,473.0606673630325,51317.76473990145,2021-06-23,2021-08-17,0.0,Cancelled,Unknown,V769,Mr. Rao,Cargo,R356,4527.669155469163,173.60676437137283,Warehouse A,Unknown,Unknown,High,Debit,Unknown,Unknown,Check Packaging,4257.546006267293,55 days,0.03834351813485883,46790.09558443229,No,Urgent,3.0,3.0,3
S708703,O33306,C4538,Not Provided,,919067210423,Chennai,Uk,North,110001.0,P8801,Charger,Accessories,90.9773800068388,9.0,582.118253691674,190827.3003922336,2022-03-06,2022-12-08,-1.0,Delivered,Unknown,V965,Mr. Lee,Bike,R607,7753.704802499183,772.2360719398845,Warehouse B,Unknown,Mr. Patel,Unknown,Upi,No,Unknown,Delayed Delivery,5239.064283225066,277 days,0.09959575346368313,183073.5955897344,No,,4.0,0.0,6
S776192,O38435,C5027,John Doe,,917732514232,Unknown,Uk,North,560001.0,P4078,Unknown,Accessories,51.66632662215436,19.0,4662.325816717454,131243.56931081213,2023-02-17,2024-07-01,0.0,Delivered,Rail,V464,Mr. Rao,Cargo,R641,2530.987075191979,168.366458425427,Unknown,Unknown,Mr. Patel,Medium,Card,No,Pending,Check Packaging,88584.19051763162,500 days,0.06652205381675297,128712.58223562015,No,Normal,0.0,2.0,0
S907820,O32666,C9960,Michael Brown,,919344853115,Mumbai,India,North,0.0,P6433,Headphones,Electronics,35.996956006012134,13.0,2692.1612150385195,18639.484645313456,2020-09-11,2022-02-01,11.0,Unknown,Road,V604,Unknown,Truck,R315,8565.430963853194,465.7087814227343,Warehouse B,Central,Unknown,Low,Online,Unknown,Pending,No Remarks,34998.095795500754,508 days,0.054370735505085824,10074.053681460262,Yes,Low Priority,0.0,1.0,4
S176791,O40378,C1638,Fatima Noor,Amit@Gmail.Com,916702696994,Mumbai,Usa,Unknown,560001.0,P9990,Unknown,Food,2.548157182432344,7.0,2860.8017943795635,72713.96427958044,2023-11-08,2025-01-08,1.0,Delayed,Air,V272,Mr. Rao,Truck,R871,5941.073292704843,151.0244465801482,Hub C,Unknown,Mr. Patel,High,Online,No,Returned,No Remarks,20025.612560656944,427 days,0.025420397820305297,66772.8909868756,Yes,Urgent,0.0,3.0,4
S148638,O80118,C2892,Michael Brown,,919934775304,Bangalore,India,Unknown,110001.0,P9942,Tablet,Clothing,77.2413994952516,9.0,866.0408676854231,167175.08618281968,2023-10-21,2024-06-16,11.0,Cancelled,Unknown,V551,Mr. Rao,Cargo,R502,4457.789666068535,897.122186648256,Unknown,South Hub,Mr. Khan,Medium,Debit,Unknown,Returned,No Remarks,7794.367809168808,239 days,0.20124820905681187,162717.29651675114,Yes,Normal,3.0,2.0,3
S529745,O65822,C6048,Michael Brown,,918172835235,Bangalore,Usa,North,400001.0,P1716,Tablet,Food,77.33835454501741,11.0,833.9464516195411,72713.96427958044,2022-01-25,2023-06-15,5.0,Delivered,Ship,V694,Ms. Sharma,Cargo,R680,3598.151841574784,558.3356878130787,Warehouse A,Unknown,Mr. Khan,High,Cash,Yes,Returned,Handle With Care,9173.410967814953,506 days,0.15517290886999224,69115.81243800565,Yes,Urgent,1.0,3.0,1
S264769,O13847,C1608,Amit Kumar,,917270277423,Mumbai,India,Unknown,110001.0,P8293,Headphones,Furniture,47.48538505361395,7.0,4318.381124021914,12163.06652983601,2020-07-09,2023-03-02,3.0,In Transit,Rail,V979,Mrs. Patel,Van,R150,9768.548903378454,1053.6006661260592,Warehouse A,Central,Mr. Patel,High,Upi,Yes,Returned,Delayed Delivery,30228.667868153396,966 days,0.10785641516947019,2394.5176264575566,Yes,Urgent,4.0,3.0,6
S790953,O56884,C4593,John Doe,,918794753708,Delhi,Usa,East,400001.0,P1804,Tablet,Accessories,6.279319410735846,10.0,247.931337549312,12926.827000405874,2020-06-22,2023-11-26,12.0,Delayed,Rail,V916,Unknown,Bike,R425,8170.9595009805425,1779.5949701260106,Warehouse B,Unknown,Ms. Verma,Low,Debit,No,Pending,No Remarks,2479.31337549312,1252 days,0.21779510348967623,4755.8674994253315,Yes,Low Priority,3.0,1.0,3
S666810,O98459,C2870,Li Wei,John@Example.Com,919353694218,Delhi,Usa,North,0.0,P4162,Unknown,Accessories,1.0494506537984387,19.0,4018.205925899916,177191.33481676033,2021-08-27,2022-03-22,9.0,In Transit,Unknown,V549,Mr. Rao,Cargo,R928,5242.289857164861,1114.660510613214,Warehouse B,South Hub,Unknown,Medium,Card,Unknown,Returned,No Remarks,76345.91259209841,207 days,0.21262855373969067,171949.04495959546,Yes,Normal,0.0,2.0,0
S934640,O99939,C1268,Amit Kumar,John@Example.Com,919243258291,Mumbai,Uk,Unknown,0.0,P8630,Mobile,Unknown,30.772103174474005,11.0,2203.7000871626456,177191.33481676033,2020-03-20,2025-05-18,12.0,Pending,Rail,V138,Mr. Lee,Truck,R165,6730.004134188153,1009.2353840107952,Warehouse A,South Hub,Ms. Verma,Unknown,Credit,No,Not Returned,Delayed Delivery,24240.7009587891,1885 days,0.14996058901121911,170461.33068257218,Yes,,2.0,0.0,2
S182290,O32749,C6062,Not Provided,,919249145856,Bangalore,Usa,West,600001.0,P3268,Unknown,Clothing,16.023854724022435,11.0,3034.59077191849,197255.3224843835,2023-03-27,2024-06-30,9.0,Delayed,Unknown,V601,Mrs. Patel,Truck,R538,3732.107672092139,1003.3030524525524,Hub C,Central,Mr. Khan,High,Cash,Yes,Unknown,Check Packaging,33380.49849110339,461 days,0.2688301465563351,193523.21481229138,Yes,Urgent,1.0,3.0,1
S582694,O11886,C8136,Li Wei,John@Example.Com,917163523123,Unknown,Uk,West,0.0,P5347,Unknown,Furniture,89.53532136755106,1.0,3146.5043766263207,87698.0352941312,2023-07-04,2023-10-19,12.0,In Transit,Air,V907,Mr. Rao,Cargo,R574,1614.6383821861866,320.2241976241424,Unknown,Unknown,Mr. Patel,Low,Upi,No,Returned,Check Packaging,3146.5043766263207,107 days,0.19832564440253522,86083.39691194502,Yes,Low Priority,4.0,1.0,6
S913008,O13978,C5338,Li Wei,,917746227599,Mumbai,Uk,Unknown,560001.0,P4018,Headphones,Food,45.87896342959508,11.0,3545.305278534692,40153.38223915544,2021-12-19,2022-02-07,6.0,Delivered,Road,V122,Mr. Rao,Van,R174,6663.056267014754,643.2002564090315,Hub C,Central,Unknown,Low,Online,No,Returned,Delayed Delivery,38998.35806388161,50 days,0.09653231649763692,33490.32597214069,Yes,Low Priority,0.0,1.0,4
S986885,O41316,C9513,Not Provided,John@Example.Com,918510005975,Bangalore,Unknown,West,600001.0,P8798,Headphones,Clothing,90.9773800068388,8.0,2903.3773002817984,65957.74184791233,2022-01-27,2023-01-24,2.0,Delayed,Unknown,V432,Mrs. Patel,Van,R622,9534.073322592092,1843.1615920235856,Hub C,Central,Mr. Khan,Unknown,Credit,Unknown,Not Returned,No Remarks,23227.018402254387,362 days,0.193323622512531,56423.66852532024,Yes,,2.0,0.0,2
S289615,O46371,C6808,Li Wei,,918801914683,Mumbai,Unknown,East,600001.0,P8116,Charger,Clothing,43.04033132667569,10.0,405.8528002700663,148242.9734891228,2024-10-18,2025-05-24,8.0,Delayed,Road,V922,Ms. Sharma,Bike,R680,8013.277385292363,906.3141667727936,Warehouse A,North Hub,Ms. Verma,Low,Online,Yes,Not Returned,No Remarks,4058.5280027006634,218 days,0.11310155922422581,140229.69610383044,Yes,Low Priority,0.0,1.0,4
S676455,O38360,C3540,Amit Kumar,,919766724566,Mumbai,Uk,Unknown,560001.0,P2520,Laptop,Accessories,66.42096729322121,11.0,3437.707851730763,110595.09146370173,2020-07-06,2024-01-14,0.0,Delayed,Unknown,V944,Ms. Sharma,Cargo,R410,9895.221281762551,1267.0122150755228,Warehouse A,Central,Unknown,Medium,Unknown,Yes,Pending,Check Packaging,37814.7863690384,1287 days,0.12804283795155724,100699.87018193917,No,Normal,0.0,2.0,5
S768164,O74325,C7961,Not Provided,Amit@Gmail.Com,917284760749,Mumbai,India,North,400001.0,P5073,Tablet,Electronics,73.03621322007824,12.0,2899.960714059048,155284.49953043126,2022-04-24,2022-07-30,1.0,Delayed,Unknown,V804,Mr. Rao,Cargo,R106,5943.195907189388,1267.0122150755228,Warehouse B,South Hub,Unknown,High,Credit,Yes,Unknown,Handle With Care,34799.52856870857,97 days,0.21318701837555762,149341.30362324187,Yes,Urgent,2.0,3.0,2
S779399,O82119,C9149,Li Wei,,918470021714,Delhi,Unknown,North,400001.0,P6517,Laptop,Clothing,73.3333972102348,16.0,2675.1471425446894,51317.76473990145,2024-08-17,2025-07-01,5.0,Delivered,Road,V131,Mr. Lee,Van,R713,2231.7611095343395,174.41347662778423,Warehouse A,Unknown,Mr. Patel,High,Credit,Unknown,Not Returned,No Remarks,42802.35428071503,318 days,0.0781506030742582,49086.003630367115,Yes,Urgent,2.0,3.0,2
S159593,O60009,C5660,Michael Brown,Amit@Gmail.Com,919601940367,Mumbai,Usa,West,110001.0,P1320,Charger,Electronics,20.000294810704947,14.0,802.3631791511527,6111.4382736409925,2023-01-12,2023-01-20,13.0,Delivered,Road,V755,Mr. Rao,Van,R806,2530.987075191979,1678.0809125988496,Warehouse B,Unknown,Mr. Patel,Unknown,Online,Unknown,Returned,Handle With Care,11233.084508116139,8 days,0.6630144140390621,3580.4511984490136,Yes,,0.0,0.0,4
S497472,O80140,C3792,Amit Kumar,,916086002495,Delhi,Uk,South,600001.0,P2874,Mobile,Clothing,98.69525019175148,17.0,4221.339973902669,72713.96427958044,2020-06-30,2025-09-25,-1.0,Unknown,Air,V958,Mr. Lee,Cargo,R299,3087.753105059869,826.8818712012421,Warehouse A,North Hub,Mr. Patel,High,Online,No,Pending,Handle With Care,71762.77955634537,1913 days,0.26779403762763265,69626.21117452058,No,Urgent,0.0,3.0,4
S335902,O21496,C8372,John Doe,Amit@Gmail.Com,918804433786,Delhi,Usa,West,0.0,P4090,Unknown,Electronics,94.91411095670664,7.0,1274.3561221595528,72897.15579025428,2020-06-13,2021-01-28,-1.0,In Transit,Ship,V487,Unknown,Bike,R566,2231.7611095343395,1003.3030524525524,Warehouse A,South Hub,Ms. Verma,High,Cash,Yes,Pending,Check Packaging,8920.49285511687,229 days,0.44955665199394623,70665.39468071994,No,Urgent,1.0,3.0,1
S806533,O92645,C1839,Amit Kumar,,917037927682,Chennai,Unknown,Unknown,110001.0,P5228,Unknown,Food,43.04033132667569,16.0,2675.1471425446894,42802.35428071503,2023-08-10,2025-08-16,2.0,In Transit,Air,V810,Mr. Rao,Van,R501,9057.001815926433,1808.2833862035127,Unknown,North Hub,Mr. Patel,Medium,Cash,Unknown,Unknown,Check Packaging,42802.35428071503,737 days,0.19965584891721092,33745.35246478859,Yes,Normal,1.0,2.0,1
S165944,O80557,C8729,Not Provided,,916232872172,Delhi,Uk,Unknown,560001.0,P8141,Laptop,Furniture,5.1218160656397735,13.0,3897.80055290155,129249.4448283645,2023-02-02,2024-12-02,1.0,Delayed,Ship,V345,Mrs. Patel,Bike,R573,7599.699296509487,897.122186648256,Hub C,Unknown,Ms. Verma,Medium,Online,Unknown,Returned,No Remarks,50671.40718772015,669 days,0.11804706365951885,121649.74553185502,Yes,Normal,0.0,2.0,4
S151928,O22757,C3533,Not Provided,John@Example.Com,919842677724,Mumbai,India,East,560001.0,P7999,Headphones,Furniture,18.893018324789946,13.0,1457.3824505425428,183271.3434087892,2021-06-24,2022-08-20,12.0,Pending,Air,V862,Mrs. Patel,Cargo,R294,8813.090633228108,23.390088553611708,Warehouse A,Central,Unknown,Low,Online,Yes,Pending,Handle With Care,18945.971857053057,422 days,0.0026540165677434156,174458.2527755611,Yes,Low Priority,0.0,1.0,4
